station,elevation,date,T2M_MIN,T2M_MAX,T2M_RANGE,RH2M,WS2M,PS,PRECTOTCORR,frost
Crucero,4130,2001-08-06,-3.34,1.57,4.91,59.6,4.08,61.26,0.811,1
Crucero,4130,2001-08-07,0.62,11.61,10.99,81.0,1.79,61.46,0.209,0
Crucero,4130,2001-08-08,-3.85,5.8,9.65,65.9,4.24,60.3,0.231,1
Crucero,4130,2001-08-09,-0.15,9.26,9.42,64.2,2.47,61.21,1.087,1
Crucero,4130,2001-08-10,-1.3,9.18,10.48,51.1,6.53,61.6,0.63,1
Crucero,4130,2001-08-11,-1.83,7.89,9.72,70.3,6.81,61.48,0.011,1
Crucero,4130,2001-08-12,-0.4,9.95,10.35,63.0,6.15,60.5,0.815,1
Crucero,4130,2001-08-13,-2.14,1.85,3.99,70.1,6.16,60.95,0.208,1
Crucero,4130,2001-08-14,-1.52,6.16,7.68,70.6,6.27,59.54,0.758,1
Crucero,4130,2001-08-15,-1.17,5.96,7.13,95.0,0.92,61.33,0.212,1
Crucero,4130,2001-08-16,1.46,10.35,8.9,66.8,4.56,60.27,0.001,0
Crucero,4130,2001-08-17,-4.4,7.85,12.25,74.9,5.55,61.7,0.014,1
Crucero,4130,2001-08-18,-2.9,4.38,7.29,52.4,2.47,60.54,0.062,1
Crucero,4130,2001-08-19,-1.36,11.82,13.18,64.8,0.0,60.09,0.022,1
Crucero,4130,2001-08-20,-1.95,4.51,6.46,63.4,0.98,61.59,0.001,1
Crucero,4130,2001-08-21,-1.39,7.9,9.29,51.5,4.57,60.1,0.058,1
Crucero,4130,2001-08-22,-0.65,6.13,6.78,59.5,3.19,59.4,0.325,1
Crucero,4130,2001-08-23,-1.49,3.52,5.01,51.9,7.61,61.43,0.005,1
Crucero,4130,2001-08-24,0.64,10.77,10.12,73.6,2.18,60.07,0.36,0
Crucero,4130,2001-08-25,-1.11,13.35,14.46,60.6,1.96,60.94,0.744,1
Crucero,4130,2001-08-26,-0.29,9.6,9.89,68.1,2.42,60.8,0.001,1
Crucero,4130,2001-08-27,1.72,7.93,6.21,52.6,3.84,61.12,3.773,0
Crucero,4130,2001-08-28,0.14,7.53,7.39,49.6,1.16,61.18,0.511,0
Crucero,4130,2001-08-29,-3.86,1.17,5.03,55.5,3.36,60.05,0.152,1
Crucero,4130,2001-08-30,0.58,7.68,7.09,79.3,2.89,61.05,0.074,0
Crucero,4130,2001-08-31,1.72,10.5,8.78,62.5,4.14,60.16,1.241,0
Crucero,4130,2001-09-01,0.76,8.78,8.02,69.8,4.55,59.57,0.182,0
Crucero,4130,2001-09-02,-4.85,0.43,5.28,69.6,2.38,62.2,0.061,1
Crucero,4130,2001-09-03,-2.12,3.79,5.91,67.2,4.73,60.87,1.589,1
Crucero,4130,2001-09-04,0.1,12.0,11.9,83.5,1.61,60.87,0.002,0
Crucero,4130,2001-09-05,-0.76,6.0,6.75,71.6,3.86,60.12,0.001,1
Crucero,4130,2001-09-06,-2.08,2.36,4.44,71.8,0.85,61.15,2.122,1
Crucero,4130,2001-09-07,0.52,8.8,8.28,42.2,5.05,60.22,0.002,0
Crucero,4130,2001-09-08,-3.39,0.9,4.28,84.8,2.29,59.51,0.057,1
Crucero,4130,2001-09-09,0.49,9.91,9.42,56.3,3.69,61.07,0.0,0
Crucero,4130,2001-09-10,3.54,15.88,12.34,68.1,7.53,59.8,0.009,0
Crucero,4130,2001-09-11,-1.7,8.92,10.63,63.8,5.26,61.55,0.0,1
Crucero,4130,2001-09-12,0.06,7.63,7.58,58.1,3.55,62.08,3.169,0
Crucero,4130,2001-09-13,-2.26,3.52,5.79,65.2,4.93,61.52,0.582,1
Crucero,4130,2001-09-14,0.09,9.63,9.54,74.8,4.21,59.72,0.246,0
Crucero,4130,2001-09-15,3.59,12.03,8.44,70.1,7.06,61.07,0.761,0
Crucero,4130,2001-09-16,1.76,7.8,6.04,39.0,3.13,59.87,0.003,0
Crucero,4130,2001-09-17,1.9,9.61,7.72,71.9,3.29,58.98,0.257,0
Crucero,4130,2001-09-18,3.79,12.99,9.2,50.1,3.11,62.19,0.124,0
Crucero,4130,2001-09-19,-3.06,5.64,8.71,64.0,1.67,60.99,0.028,1
Crucero,4130,2001-09-20,3.9,11.05,7.15,86.7,4.77,60.04,0.114,0
Crucero,4130,2001-09-21,1.3,6.36,5.07,74.4,2.81,58.0,0.553,0
Crucero,4130,2001-09-22,2.57,10.77,8.2,64.8,1.92,60.47,0.019,0
Crucero,4130,2001-09-23,0.65,8.76,8.1,55.6,5.86,59.99,1.01,0
Crucero,4130,2001-09-24,3.45,16.29,12.85,69.6,1.86,61.73,1.84,0
Crucero,4130,2001-09-25,3.36,7.94,4.59,86.5,1.34,62.16,0.146,0
Crucero,4130,2001-09-26,7.28,16.49,9.21,61.2,2.09,61.27,0.453,0
Crucero,4130,2001-09-27,4.01,10.96,6.94,53.0,4.69,61.37,0.18,0
Crucero,4130,2001-09-28,1.33,5.25,3.92,51.3,3.67,60.71,0.005,0
Crucero,4130,2001-09-29,-2.3,-2.96,-0.66,69.9,4.7,60.09,0.073,1
Crucero,4130,2001-09-30,1.98,9.16,7.18,68.9,3.74,61.73,0.202,0
Crucero,4130,2001-10-01,2.99,13.86,10.88,31.5,2.94,61.97,0.027,0
Crucero,4130,2001-10-02,0.48,11.03,10.55,49.3,0.57,59.54,0.006,0
Crucero,4130,2001-10-03,1.77,7.43,5.66,71.2,2.15,62.01,0.88,0
Crucero,4130,2001-10-04,6.26,13.88,7.62,54.6,6.29,59.99,0.039,0
Crucero,4130,2001-10-05,1.83,14.67,12.84,72.2,4.75,60.1,0.005,0
Crucero,4130,2001-10-06,2.51,11.19,8.68,77.7,4.0,60.85,0.001,0
Crucero,4130,2001-10-07,1.92,11.81,9.89,67.8,3.16,60.76,0.004,0
Crucero,4130,2001-10-08,3.43,11.76,8.33,58.5,1.25,57.97,0.811,0
Crucero,4130,2001-10-09,1.85,6.95,5.09,62.1,5.43,60.3,0.001,0
Crucero,4130,2001-10-10,1.57,4.97,3.4,56.9,1.89,61.02,0.009,0
Crucero,4130,2001-10-11,7.17,21.14,13.96,61.8,1.43,59.92,0.186,0
Crucero,4130,2001-10-12,-3.67,-1.01,2.65,58.6,4.12,61.41,0.21,1
Crucero,4130,2001-10-13,6.86,16.92,10.06,61.4,3.02,59.95,0.023,0
Crucero,4130,2001-10-14,2.02,9.87,7.84,72.2,4.95,60.41,0.083,0
Crucero,4130,2001-10-15,3.18,6.54,3.36,54.5,4.76,60.21,0.921,0
Crucero,4130,2001-10-16,4.54,8.8,4.26,60.8,0.0,61.34,0.111,0
Crucero,4130,2001-10-17,-0.2,10.66,10.86,41.3,1.11,61.0,0.056,1
Crucero,4130,2001-10-18,7.13,17.68,10.55,63.9,3.22,60.95,0.278,0
Crucero,4130,2001-10-19,2.86,8.45,5.59,72.2,5.03,61.39,0.166,0
Crucero,4130,2001-10-20,5.44,13.61,8.18,66.4,5.71,61.43,0.019,0
Crucero,4130,2001-10-21,5.12,14.42,9.29,36.0,5.12,61.27,0.006,0
Crucero,4130,2001-10-22,5.81,17.82,12.01,46.6,2.27,60.36,0.021,0
Crucero,4130,2001-10-23,8.82,15.21,6.4,58.0,3.27,60.34,0.0,0
Crucero,4130,2001-10-24,10.34,17.25,6.91,48.0,1.39,58.89,0.01,0
Crucero,4130,2001-10-25,4.65,14.89,10.24,67.1,5.85,59.67,0.051,0
Crucero,4130,2001-10-26,6.38,14.61,8.23,67.2,4.9,60.84,0.075,0
Crucero,4130,2001-10-27,3.39,14.51,11.11,69.8,5.92,60.68,0.037,0
Crucero,4130,2001-10-28,4.26,15.92,11.65,65.0,6.31,59.56,0.773,0
Crucero,4130,2001-10-29,6.33,12.88,6.55,46.9,1.37,62.68,0.441,0
Crucero,4130,2001-10-30,6.4,14.84,8.44,54.0,5.77,61.36,0.106,0
Crucero,4130,2001-10-31,1.5,4.08,2.58,44.4,3.86,61.71,0.038,0
Crucero,4130,2001-11-01,2.58,17.12,14.54,54.7,5.79,60.17,0.004,0
Crucero,4130,2001-11-02,5.19,12.77,7.58,77.2,2.62,59.98,0.069,0
Crucero,4130,2001-11-03,6.65,20.36,13.71,54.1,7.65,60.03,0.009,0
Crucero,4130,2001-11-04,8.71,17.74,9.03,62.4,4.52,61.53,0.123,0
Crucero,4130,2001-11-05,7.21,12.21,5.0,73.5,1.15,61.87,0.0,0
Crucero,4130,2001-11-06,6.53,15.74,9.21,64.9,4.2,60.65,0.087,0
Crucero,4130,2001-11-07,6.07,11.37,5.3,61.1,4.72,59.89,0.058,0
Crucero,4130,2001-11-08,3.46,15.56,12.1,75.1,7.25,59.67,0.302,0
Crucero,4130,2001-11-09,8.07,12.47,4.4,42.0,2.92,60.79,0.031,0
Crucero,4130,2001-11-10,9.7,13.97,4.28,57.3,4.06,60.18,0.047,0
Crucero,4130,2001-11-11,7.27,21.9,14.63,48.7,1.05,59.69,0.0,0
Crucero,4130,2001-11-12,10.66,13.02,2.37,62.0,4.37,59.79,0.0,0
Crucero,4130,2001-11-13,7.55,14.83,7.28,61.9,2.19,61.8,0.034,0
Crucero,4130,2001-11-14,4.97,6.29,1.31,48.2,0.0,62.62,0.0,0
Crucero,4130,2001-11-15,6.18,15.75,9.57,62.3,1.3,59.98,0.254,0
Crucero,4130,2001-11-16,5.01,11.47,6.46,64.9,7.57,59.36,0.0,0
Crucero,4130,2001-11-17,6.25,12.59,6.35,74.5,1.14,61.11,0.02,0
Crucero,4130,2001-11-18,4.81,5.6,0.8,62.6,2.64,59.91,0.024,0
Crucero,4130,2001-11-19,9.68,16.52,6.84,68.4,0.0,61.08,0.066,0
Crucero,4130,2001-11-20,7.66,13.85,6.19,71.8,2.49,59.68,0.007,0
Crucero,4130,2001-11-21,4.64,11.19,6.55,61.3,3.34,59.83,0.173,0
Crucero,4130,2001-11-22,5.77,20.59,14.82,62.5,1.1,60.59,0.007,0
Crucero,4130,2001-11-23,6.44,18.03,11.59,73.8,1.86,60.37,0.009,0
Crucero,4130,2001-11-24,11.34,20.64,9.3,56.3,2.82,61.0,0.161,0
Crucero,4130,2001-11-25,7.94,18.46,10.52,59.2,4.97,61.15,0.0,0
Crucero,4130,2001-11-26,6.95,19.38,12.43,60.5,6.13,59.37,0.007,0
Crucero,4130,2001-11-27,5.26,13.85,8.58,87.4,3.44,59.81,0.134,0
Crucero,4130,2001-11-28,6.3,16.32,10.02,75.2,5.3,62.05,0.013,0
Crucero,4130,2001-11-29,5.55,11.42,5.87,85.4,4.4,60.86,0.0,0
Crucero,4130,2001-11-30,6.53,17.11,10.58,70.3,0.0,60.34,0.032,0
Crucero,4130,2001-12-01,6.98,17.85,10.87,46.9,3.23,60.38,0.048,0
Crucero,4130,2001-12-02,9.36,14.0,4.64,64.9,2.17,60.79,0.001,0
Crucero,4130,2001-12-03,6.91,11.62,4.71,39.5,7.06,59.63,0.001,0
Crucero,4130,2001-12-04,6.46,14.2,7.74,48.2,5.64,60.9,0.06,0
Crucero,4130,2001-12-05,8.03,12.32,4.28,69.1,4.86,62.07,0.02,0
Crucero,4130,2001-12-06,5.99,16.4,10.42,60.7,5.8,61.5,0.012,0
Crucero,4130,2001-12-07,5.68,14.85,9.17,51.1,3.85,61.89,0.002,0
Crucero,4130,2001-12-08,4.7,15.16,10.46,83.1,4.61,59.98,0.005,0
Crucero,4130,2001-12-09,2.14,15.21,13.06,57.5,6.39,62.69,0.004,0
Crucero,4130,2001-12-10,10.32,18.93,8.61,61.3,3.78,61.21,0.0,0
Crucero,4130,2001-12-11,9.01,18.83,9.82,56.2,7.31,59.26,0.002,0
Crucero,4130,2001-12-12,7.12,11.4,4.28,71.4,4.84,60.7,0.0,0
Crucero,4130,2001-12-13,12.04,22.26,10.22,69.4,1.53,60.7,0.002,0
Crucero,4130,2001-12-14,3.62,9.42,5.8,65.5,3.96,60.16,0.0,0
Crucero,4130,2001-12-15,10.59,21.06,10.48,93.1,0.0,61.8,0.0,0
Crucero,4130,2001-12-16,5.96,17.52,11.56,69.4,0.0,60.47,0.0,0
Crucero,4130,2001-12-17,2.99,11.32,8.33,57.2,3.83,60.47,0.002,0
Crucero,4130,2001-12-18,1.83,10.29,8.46,73.8,5.05,59.74,0.0,0
Crucero,4130,2001-12-19,8.65,15.3,6.66,61.9,4.37,61.71,0.0,0
Crucero,4130,2001-12-20,11.2,25.15,13.95,65.1,3.6,60.86,0.0,0
Crucero,4130,2001-12-21,8.25,16.27,8.02,57.4,0.54,60.34,0.0,0
Crucero,4130,2001-12-22,2.19,9.78,7.59,81.6,3.95,57.94,0.0,0
Crucero,4130,2001-12-23,3.74,15.01,11.28,59.1,3.89,62.13,0.0,0
Crucero,4130,2001-12-24,7.46,16.92,9.46,46.0,1.34,60.92,0.003,0
Crucero,4130,2001-12-25,10.13,20.37,10.23,82.3,3.55,61.57,0.001,0
Crucero,4130,2001-12-26,7.69,20.29,12.59,86.3,4.75,61.13,0.0,0
Crucero,4130,2001-12-27,5.29,11.49,6.2,60.6,7.66,59.77,0.003,0
Crucero,4130,2001-12-28,7.81,16.11,8.3,53.3,5.24,59.7,0.0,0
Crucero,4130,2001-12-29,7.69,16.58,8.89,39.3,4.11,60.96,0.0,0
Crucero,4130,2001-12-30,7.57,12.59,5.02,58.0,6.45,61.38,0.001,0
Crucero,4130,2001-12-31,4.47,11.13,6.65,66.1,3.41,60.88,0.046,0
Crucero,4130,2002-01-01,10.66,18.17,7.51,64.5,4.62,59.26,0.006,0
Crucero,4130,2002-01-02,12.11,19.4,7.28,71.2,0.0,60.18,0.004,0
Crucero,4130,2002-01-03,8.6,20.27,11.66,58.3,3.75,60.2,0.001,0
Crucero,4130,2002-01-04,5.27,20.48,15.21,89.7,1.63,62.14,0.002,0
Crucero,4130,2002-01-05,7.99,16.24,8.25,55.6,2.74,60.44,0.004,0
Crucero,4130,2002-01-06,7.43,21.25,13.82,44.7,4.66,59.86,0.0,0
Crucero,4130,2002-01-07,9.13,23.14,14.02,45.2,7.85,61.69,0.038,0
Crucero,4130,2002-01-08,5.08,16.22,11.14,78.7,4.73,61.08,0.0,0
Crucero,4130,2002-01-09,8.29,20.56,12.27,69.0,7.43,61.47,0.014,0
Crucero,4130,2002-01-10,7.43,14.86,7.43,47.6,2.14,60.48,0.004,0
Crucero,4130,2002-01-11,4.52,15.22,10.7,31.2,2.87,60.33,0.032,0
Crucero,4130,2002-01-12,8.23,21.54,13.31,81.7,5.95,61.42,0.002,0
Crucero,4130,2002-01-13,7.31,19.87,12.56,74.4,0.0,60.82,0.001,0
Crucero,4130,2002-01-14,10.91,23.61,12.7,69.1,4.77,61.27,0.114,0
Crucero,4130,2002-01-15,6.2,11.35,5.15,89.1,0.0,62.55,0.015,0
Crucero,4130,2002-01-16,5.13,15.24,10.11,72.3,5.84,62.28,0.0,0
Crucero,4130,2002-01-17,3.66,13.9,10.25,60.9,2.19,60.95,0.062,0
Crucero,4130,2002-01-18,4.85,13.6,8.75,61.9,3.41,61.36,0.009,0
Crucero,4130,2002-01-19,6.2,17.63,11.43,65.3,4.06,61.11,0.0,0
Crucero,4130,2002-01-20,7.54,21.12,13.59,66.9,3.34,60.12,0.043,0
Crucero,4130,2002-01-21,6.63,15.54,8.91,59.4,0.04,59.02,0.093,0
Crucero,4130,2002-01-22,10.65,23.2,12.55,56.1,1.94,60.71,0.191,0
Crucero,4130,2002-01-23,3.95,16.6,12.65,69.1,1.7,61.2,0.016,0
Crucero,4130,2002-01-24,7.35,20.82,13.47,61.3,2.08,61.37,0.0,0
Crucero,4130,2002-01-25,6.17,15.09,8.91,49.1,1.62,58.74,0.035,0
Crucero,4130,2002-01-26,6.32,18.21,11.89,56.5,1.96,61.26,0.167,0
Crucero,4130,2002-01-27,8.51,15.99,7.48,65.6,6.88,60.79,0.38,0
Crucero,4130,2002-01-28,9.34,18.75,9.41,66.2,0.0,59.94,0.1,0
Crucero,4130,2002-01-29,11.22,21.37,10.15,61.3,1.19,59.86,0.0,0
Crucero,4130,2002-01-30,3.06,17.39,14.34,69.6,2.59,60.36,0.195,0
Crucero,4130,2002-01-31,6.14,23.1,16.96,53.2,6.78,60.9,0.107,0
Crucero,4130,2002-02-01,4.98,20.91,15.93,77.9,2.16,59.71,0.012,0
Crucero,4130,2002-02-02,7.29,15.98,8.69,79.9,4.27,61.43,0.71,0
Crucero,4130,2002-02-03,6.87,20.14,13.28,69.0,3.9,60.48,0.002,0
Crucero,4130,2002-02-04,9.0,18.25,9.25,85.1,7.95,61.32,0.085,0
Crucero,4130,2002-02-05,10.06,18.49,8.43,52.1,2.68,61.57,0.002,0
Crucero,4130,2002-02-06,7.26,16.88,9.63,41.8,1.39,59.94,0.024,0
Crucero,4130,2002-02-07,6.28,14.55,8.27,73.6,4.72,62.11,0.054,0
Crucero,4130,2002-02-08,5.19,9.39,4.2,95.0,3.95,59.11,0.069,0
Crucero,4130,2002-02-09,8.22,25.81,17.58,63.5,3.08,58.05,0.145,0
Crucero,4130,2002-02-10,5.99,18.27,12.28,82.2,4.67,60.79,0.442,0
Crucero,4130,2002-02-11,8.9,12.94,4.04,78.2,3.25,59.26,0.111,0
Crucero,4130,2002-02-12,5.15,20.16,15.02,84.6,0.0,59.75,0.004,0
Crucero,4130,2002-02-13,6.11,21.56,15.45,74.1,1.82,59.31,0.29,0
Crucero,4130,2002-02-14,0.63,16.41,15.78,95.0,3.39,59.6,0.011,0
Crucero,4130,2002-02-15,7.29,15.08,7.79,88.9,4.19,60.57,0.019,0
Crucero,4130,2002-02-16,6.46,21.7,15.25,80.6,2.49,61.35,0.028,0
Crucero,4130,2002-02-17,4.45,20.29,15.83,67.4,3.59,60.29,0.043,0
Crucero,4130,2002-02-18,2.71,14.67,11.96,65.7,5.95,60.71,0.525,0
Crucero,4130,2002-02-19,4.55,16.23,11.69,79.8,2.01,60.96,0.008,0
Crucero,4130,2002-02-20,6.4,15.78,9.38,83.9,5.57,58.34,0.014,0
Crucero,4130,2002-02-21,0.6,11.72,11.12,76.3,7.96,60.85,0.09,0
Crucero,4130,2002-02-22,2.84,13.69,10.85,87.5,6.44,61.23,0.102,0
Crucero,4130,2002-02-23,1.01,9.89,8.88,72.3,6.32,60.32,0.163,0
Crucero,4130,2002-02-24,6.54,19.56,13.02,61.9,2.81,61.01,0.0,0
Crucero,4130,2002-02-25,1.42,13.0,11.57,57.6,6.31,60.3,0.252,0
Crucero,4130,2002-02-26,3.78,11.95,8.17,42.6,0.85,61.07,0.01,0
Crucero,4130,2002-02-27,2.83,11.62,8.79,66.9,4.64,61.59,0.028,0
Crucero,4130,2002-02-28,7.87,19.52,11.65,78.9,0.66,61.42,0.079,0
Crucero,4130,2002-03-01,0.43,13.65,13.22,63.3,0.78,61.06,0.486,0
Crucero,4130,2002-03-02,0.48,12.39,11.92,76.2,9.5,60.14,0.361,0
Crucero,4130,2002-03-03,7.79,19.01,11.22,81.8,2.05,60.0,0.006,0
Crucero,4130,2002-03-04,-0.66,5.21,5.87,89.8,2.7,59.36,0.162,1
Crucero,4130,2002-03-05,-1.51,10.13,11.64,87.7,6.79,60.83,0.015,1
Crucero,4130,2002-03-06,0.51,7.86,7.36,88.7,4.77,59.55,0.021,0
Crucero,4130,2002-03-07,2.58,10.74,8.16,65.0,1.75,60.42,0.026,0
Crucero,4130,2002-03-08,7.22,24.8,17.57,76.4,3.21,58.85,0.069,0
Crucero,4130,2002-03-09,7.33,19.3,11.97,58.2,4.92,60.31,0.234,0
Crucero,4130,2002-03-10,6.74,17.96,11.22,88.5,3.85,60.47,0.238,0
Crucero,4130,2002-03-11,0.34,11.88,11.55,91.1,5.09,61.4,0.0,0
Crucero,4130,2002-03-12,4.01,15.68,11.68,72.9,5.58,59.15,1.078,0
Crucero,4130,2002-03-13,3.14,17.28,14.15,55.7,3.44,60.34,0.259,0
Crucero,4130,2002-03-14,5.78,19.36,13.57,88.1,3.51,61.39,0.0,0
Crucero,4130,2002-03-15,7.96,22.58,14.62,88.0,1.88,59.67,0.0,0
Crucero,4130,2002-03-16,5.58,21.38,15.8,95.0,2.78,59.11,0.039,0
Crucero,4130,2002-03-17,-0.72,11.11,11.84,88.6,5.68,60.49,0.125,1
Crucero,4130,2002-03-18,4.18,18.65,14.47,80.0,4.53,60.38,0.059,0
Crucero,4130,2002-03-19,4.58,19.02,14.44,73.3,1.81,60.8,0.39,0
Crucero,4130,2002-03-20,1.48,13.59,12.11,69.6,0.0,60.71,0.024,0
Crucero,4130,2002-03-21,1.33,13.28,11.95,75.4,3.65,60.5,0.002,0
Crucero,4130,2002-03-22,-0.3,7.68,7.98,58.4,0.0,59.71,0.006,1
Crucero,4130,2002-03-23,3.72,14.73,11.01,61.0,3.44,62.0,1.051,0
Crucero,4130,2002-03-24,4.29,18.11,13.82,85.1,4.19,60.53,1.349,0
Crucero,4130,2002-03-25,1.32,7.94,6.62,78.9,1.36,59.82,0.006,0
Crucero,4130,2002-03-26,2.49,18.06,15.58,80.7,3.56,61.47,0.026,0
Crucero,4130,2002-03-27,0.89,13.86,12.97,70.1,3.07,61.16,0.02,0
Crucero,4130,2002-03-28,-0.02,12.76,12.78,81.8,5.29,61.49,0.002,1
Crucero,4130,2002-03-29,-1.13,17.5,18.63,75.3,6.73,62.45,0.0,1
Crucero,4130,2002-03-30,-0.07,11.29,11.36,68.8,5.17,62.07,1.356,1
Crucero,4130,2002-03-31,1.86,12.48,10.62,73.8,3.51,60.2,0.0,0
Crucero,4130,2002-04-01,-1.11,10.01,11.12,90.3,4.81,60.31,0.107,1
Crucero,4130,2002-04-02,1.01,11.69,10.68,81.9,4.66,62.0,0.0,0
Crucero,4130,2002-04-03,-1.55,6.75,8.3,92.7,5.67,60.42,0.001,1
Crucero,4130,2002-04-04,1.22,12.55,11.33,50.8,5.3,61.46,0.325,0
Crucero,4130,2002-04-05,1.08,7.52,6.44,44.8,4.55,60.02,0.001,0
Crucero,4130,2002-04-06,1.25,14.09,12.84,95.0,0.13,58.86,0.317,0
Crucero,4130,2002-04-07,-2.54,8.71,11.25,73.1,5.22,62.25,0.001,1
Crucero,4130,2002-04-08,7.02,19.34,12.32,72.5,1.9,61.8,0.066,0
Crucero,4130,2002-04-09,-2.27,12.27,14.53,68.9,2.72,59.96,1.729,1
Crucero,4130,2002-04-10,3.28,12.81,9.54,86.2,5.18,61.68,0.048,0
Crucero,4130,2002-04-11,4.83,13.22,8.39,59.2,6.86,59.56,0.266,0
Crucero,4130,2002-04-12,0.04,13.44,13.41,63.7,4.8,60.59,0.022,0
Crucero,4130,2002-04-13,3.72,15.38,11.66,95.0,3.92,60.97,0.265,0
Crucero,4130,2002-04-14,-0.72,15.31,16.03,63.7,6.55,59.51,0.018,1
Crucero,4130,2002-04-15,0.7,9.71,9.01,67.4,4.5,59.41,0.031,0
Crucero,4130,2002-04-16,-3.66,12.58,16.24,80.7,1.97,61.3,0.002,1
Crucero,4130,2002-04-17,-4.19,6.47,10.66,86.9,3.09,61.88,0.341,1
Crucero,4130,2002-04-18,-2.61,10.26,12.87,83.1,5.31,60.43,0.055,1
Crucero,4130,2002-04-19,-1.12,7.85,8.96,84.8,2.07,62.71,1.199,1
Crucero,4130,2002-04-20,-7.34,5.9,13.23,95.0,6.35,61.03,0.127,1
Crucero,4130,2002-04-21,1.51,9.42,7.91,89.9,5.97,60.6,0.001,0
Crucero,4130,2002-04-22,-4.09,8.77,12.86,78.3,2.68,61.91,0.019,1
Crucero,4130,2002-04-23,-0.03,13.72,13.75,61.5,0.0,59.49,0.244,1
Crucero,4130,2002-04-24,-5.29,7.04,12.33,75.4,3.09,59.54,0.689,1
Crucero,4130,2002-04-25,0.04,10.06,10.02,75.9,2.39,60.63,0.017,0
Crucero,4130,2002-04-26,-1.0,8.95,9.95,82.8,5.45,59.67,0.16,1
Crucero,4130,2002-04-27,-3.66,9.37,13.03,76.3,1.73,59.07,0.376,1
Crucero,4130,2002-04-28,-0.16,8.5,8.67,75.8,3.78,60.33,1.07,1
Crucero,4130,2002-04-29,0.87,13.45,12.58,91.6,5.59,60.38,0.035,0
Crucero,4130,2002-04-30,-2.7,7.1,9.79,29.8,2.78,60.23,1.558,1
Crucero,4130,2002-05-01,-3.5,3.82,7.32,79.2,2.91,58.86,0.076,1
Crucero,4130,2002-05-02,-0.81,15.04,15.85,85.5,3.66,60.83,1.066,1
Crucero,4130,2002-05-03,-1.32,15.25,16.57,55.4,0.8,61.02,0.0,1
Crucero,4130,2002-05-04,-8.9,3.93,12.83,95.0,5.18,62.0,0.705,1
Crucero,4130,2002-05-05,-2.14,10.54,12.69,82.6,4.44,60.35,0.513,1
Crucero,4130,2002-05-06,0.16,10.65,10.49,84.6,6.52,59.85,0.369,0
Crucero,4130,2002-05-07,0.56,10.08,9.53,57.2,5.35,61.94,6.133,0
Crucero,4130,2002-05-08,-7.28,5.81,13.09,83.9,3.25,62.36,0.195,1
Crucero,4130,2002-05-09,-2.94,13.48,16.42,91.9,6.24,58.53,0.0,1
Crucero,4130,2002-05-10,-6.06,7.63,13.69,56.1,8.77,60.1,0.017,1
Crucero,4130,2002-05-11,-4.59,7.77,12.35,72.2,2.03,60.95,0.113,1
Crucero,4130,2002-05-12,-8.07,3.73,11.8,75.5,3.93,62.21,0.169,1
Crucero,4130,2002-05-13,-2.33,8.15,10.48,72.2,0.57,61.46,0.003,1
Crucero,4130,2002-05-14,-3.59,11.26,14.84,74.6,1.63,60.19,0.001,1
Crucero,4130,2002-05-15,-3.43,6.58,10.01,90.5,2.73,61.19,0.021,1
Crucero,4130,2002-05-16,-1.23,13.0,14.23,62.9,3.41,61.08,0.993,1
Crucero,4130,2002-05-17,-4.02,6.35,10.37,74.5,4.81,60.95,2.328,1
Crucero,4130,2002-05-18,-1.67,11.81,13.48,66.2,0.47,60.72,2.882,1
Crucero,4130,2002-05-19,-2.25,7.01,9.25,77.7,1.7,59.36,0.0,1
Crucero,4130,2002-05-20,-2.29,8.97,11.26,87.9,7.47,62.39,0.002,1
Crucero,4130,2002-05-21,-2.51,7.82,10.33,66.3,1.86,61.62,1.654,1
Crucero,4130,2002-05-22,-1.62,7.1,8.73,81.6,2.6,61.67,3.428,1
Crucero,4130,2002-05-23,0.4,12.45,12.05,48.2,5.48,60.74,0.012,0
Crucero,4130,2002-05-24,-11.06,1.79,12.85,91.3,6.2,60.52,1.255,1
Crucero,4130,2002-05-25,-7.26,8.3,15.56,64.8,3.66,59.17,0.092,1
Crucero,4130,2002-05-26,-1.66,10.42,12.08,53.7,3.66,60.69,0.0,1
Crucero,4130,2002-05-27,-1.13,11.27,12.4,64.3,3.96,62.11,0.034,1
Crucero,4130,2002-05-28,-10.42,2.39,12.8,83.1,1.01,60.08,1.074,1
Crucero,4130,2002-05-29,-4.84,6.77,11.61,75.6,3.64,61.6,0.842,1
Crucero,4130,2002-05-30,-0.74,9.86,10.61,82.2,6.27,61.13,0.238,1
Crucero,4130,2002-05-31,-6.63,3.44,10.07,73.8,5.13,60.15,1.154,1
Crucero,4130,2002-06-01,-8.74,-2.92,5.82,69.4,5.98,61.76,0.014,1
Crucero,4130,2002-06-02,-0.55,4.48,5.03,85.0,4.52,60.57,1.124,1
Crucero,4130,2002-06-03,-6.56,2.21,8.77,61.6,4.13,60.74,0.321,1
Crucero,4130,2002-06-04,-6.21,13.23,19.44,69.0,5.24,60.21,0.0,1
Crucero,4130,2002-06-05,-3.12,3.79,6.91,77.2,4.28,59.94,0.154,1
Crucero,4130,2002-06-06,-5.05,8.65,13.7,73.3,6.41,59.29,5.267,1
Crucero,4130,2002-06-07,-2.62,9.61,12.23,63.6,4.16,58.91,0.308,1
Crucero,4130,2002-06-08,-3.89,9.36,13.26,91.4,3.51,60.79,0.268,1
